date,state,district,market,commodity,variety,min_price,max_price,modal_price,unit
2024-08-10,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,911.57,1067.85,990.84,Quintal
2024-08-11,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1034.34,1279.48,1128.65,Quintal
2024-08-12,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1057.65,1310.18,1114.01,Quintal
2024-08-13,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,908.3,1118.97,1057.92,Quintal
2024-08-14,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,994.74,1232.56,1110.04,Quintal
2024-08-15,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1118.16,1353.54,1215.84,Quintal
2024-08-16,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1092.79,1446.26,1239.56,Quintal
2024-08-17,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1166.28,1461.68,1228.52,Quintal
2024-08-18,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1135.57,1352.62,1200.75,Quintal
2024-08-19,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,990.15,1388.81,1163.95,Quintal
2024-08-20,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1089.17,1298.61,1147.8,Quintal
2024-08-21,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,824.84,1139.55,959.22,Quintal
2024-08-22,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1047.93,1285.97,1111.35,Quintal
2024-08-23,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1118.14,1348.92,1189.51,Quintal
2024-08-24,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1109.96,1298.89,1196.77,Quintal
2024-08-25,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1004.93,1278.8,1138.89,Quintal
2024-08-26,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1066.81,1251.65,1136.62,Quintal
2024-08-27,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,988.76,1229.8,1138.22,Quintal
2024-08-28,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,976.39,1194.0,1104.07,Quintal
2024-08-29,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,888.6,1188.42,1013.82,Quintal
2024-08-30,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1063.48,1335.57,1141.41,Quintal
2024-08-31,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1171.42,1366.94,1267.62,Quintal
2024-09-01,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1021.2,1227.12,1108.88,Quintal
2024-09-02,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1006.63,1260.33,1069.17,Quintal
2024-09-03,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,947.05,1125.3,1042.66,Quintal
2024-09-04,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,995.71,1155.14,1069.03,Quintal
2024-09-05,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1018.43,1317.09,1118.18,Quintal
2024-09-06,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,981.59,1188.05,1039.3,Quintal
2024-09-07,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1081.0,1212.25,1141.71,Quintal
2024-09-08,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1026.42,1302.58,1118.23,Quintal
2024-09-09,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1031.32,1165.41,1090.91,Quintal
2024-09-10,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,987.38,1294.38,1080.27,Quintal
2024-09-11,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,824.02,1049.86,945.27,Quintal
2024-09-12,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,958.49,1146.51,1083.0,Quintal
2024-09-13,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1003.4,1228.74,1143.55,Quintal
2024-09-14,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1018.17,1210.29,1147.01,Quintal
2024-09-15,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,982.27,1290.77,1152.02,Quintal
2024-09-16,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,960.0,1266.28,1064.48,Quintal
2024-09-17,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,959.69,1092.99,1037.19,Quintal
2024-09-18,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,986.44,1119.26,1053.93,Quintal
2024-09-19,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1094.63,1255.98,1162.67,Quintal
2024-09-20,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1054.17,1342.31,1121.79,Quintal
2024-09-21,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,927.74,1180.19,1076.6,Quintal
2024-09-22,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1043.08,1176.16,1117.52,Quintal
2024-09-23,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,903.35,1111.35,1040.54,Quintal
2024-09-24,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,957.57,1236.25,1089.92,Quintal
2024-09-25,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,981.9,1112.58,1053.54,Quintal
2024-09-26,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,977.1,1174.99,1067.35,Quintal
2024-09-27,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,991.33,1289.03,1159.3,Quintal
2024-09-28,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,973.9,1235.88,1059.69,Quintal
2024-09-29,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1012.18,1348.69,1182.32,Quintal
2024-09-30,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,984.7,1276.23,1105.93,Quintal
2024-10-01,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1022.34,1189.87,1111.16,Quintal
2024-10-02,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,896.18,1244.23,1044.14,Quintal
2024-10-03,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,992.77,1370.01,1146.32,Quintal
2024-10-04,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,970.61,1111.74,1034.25,Quintal
2024-10-05,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1022.21,1198.1,1140.98,Quintal
2024-10-06,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1080.16,1339.61,1156.05,Quintal
2024-10-07,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,834.36,1057.28,977.11,Quintal
2024-10-08,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,972.31,1165.11,1058.2,Quintal
2024-10-09,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,956.87,1213.03,1039.68,Quintal
2024-10-10,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1167.11,1392.28,1235.14,Quintal
2024-10-11,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1090.21,1244.76,1181.43,Quintal
2024-10-12,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,924.16,1218.58,1072.3,Quintal
2024-10-13,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1028.26,1351.88,1167.87,Quintal
2024-10-14,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,957.52,1143.12,1035.74,Quintal
2024-10-15,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1011.74,1192.03,1104.74,Quintal
2024-10-16,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,926.88,1236.49,1090.4,Quintal
2024-10-17,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,990.71,1200.8,1115.6,Quintal
2024-10-18,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1021.5,1281.17,1160.53,Quintal
2024-10-19,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,984.63,1333.99,1127.85,Quintal
2024-10-20,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1034.0,1344.48,1152.45,Quintal
2024-10-21,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1023.32,1247.27,1148.68,Quintal
2024-10-22,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,962.39,1190.57,1105.62,Quintal
2024-10-23,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,968.91,1166.2,1103.74,Quintal
2024-10-24,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,966.92,1226.03,1099.65,Quintal
2024-10-25,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1046.86,1243.57,1138.55,Quintal
2024-10-26,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,922.43,1145.81,1014.07,Quintal
2024-10-27,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,989.97,1164.02,1105.96,Quintal
2024-10-28,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,930.31,1286.75,1091.72,Quintal
2024-10-29,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1040.38,1346.6,1173.68,Quintal
2024-10-30,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1001.01,1207.8,1066.62,Quintal
2024-10-31,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1020.93,1244.4,1086.19,Quintal
2024-11-01,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1046.96,1272.75,1128.02,Quintal
2024-11-02,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1008.51,1230.91,1154.68,Quintal
2024-11-03,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1067.15,1346.76,1191.16,Quintal
2024-11-04,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,982.85,1240.34,1062.97,Quintal
2024-11-05,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,903.67,1060.75,1006.15,Quintal
2024-11-06,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1039.49,1345.67,1126.42,Quintal
2024-11-07,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1140.49,1285.73,1222.58,Quintal
2024-11-08,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,994.52,1220.73,1058.43,Quintal
2024-11-09,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,991.93,1274.09,1079.42,Quintal
2024-11-10,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1100.19,1432.09,1217.54,Quintal
2024-11-11,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,954.32,1153.59,1011.84,Quintal
2024-11-12,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,970.84,1264.01,1113.92,Quintal
2024-11-13,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1003.52,1199.12,1121.86,Quintal
2024-11-14,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1052.38,1210.81,1111.4,Quintal
2024-11-15,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1019.44,1356.71,1188.52,Quintal
2024-11-16,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1175.2,1415.87,1285.96,Quintal
2024-11-17,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1204.44,1460.62,1288.24,Quintal
2024-11-18,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1002.74,1160.86,1067.04,Quintal
2024-11-19,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,995.59,1332.85,1166.67,Quintal
2024-11-20,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,986.82,1242.88,1151.78,Quintal
2024-11-21,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1017.7,1294.8,1196.11,Quintal
2024-11-22,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1089.6,1362.12,1271.06,Quintal
2024-11-23,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1061.81,1310.48,1195.28,Quintal
2024-11-24,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1072.61,1348.97,1214.65,Quintal
2024-11-25,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1089.56,1312.61,1186.26,Quintal
2024-11-26,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,981.81,1200.76,1055.57,Quintal
2024-11-27,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,969.05,1329.87,1124.76,Quintal
2024-11-28,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1003.69,1226.05,1067.82,Quintal
2024-11-29,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1036.23,1239.57,1091.64,Quintal
2024-11-30,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1152.14,1541.87,1295.27,Quintal
2024-12-01,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1139.5,1386.86,1202.87,Quintal
2024-12-02,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,966.2,1201.82,1123.9,Quintal
2024-12-03,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1021.44,1237.76,1110.46,Quintal
2024-12-04,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1038.91,1364.73,1154.02,Quintal
2024-12-05,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1107.36,1384.5,1235.06,Quintal
2024-12-06,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1178.53,1348.5,1274.43,Quintal
2024-12-07,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1155.16,1442.26,1274.19,Quintal
2024-12-08,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1084.63,1366.37,1228.05,Quintal
2024-12-09,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1092.56,1340.86,1183.77,Quintal
2024-12-10,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1045.6,1315.01,1194.03,Quintal
2024-12-11,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1212.68,1386.36,1296.06,Quintal
2024-12-12,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1090.29,1448.03,1278.55,Quintal
2024-12-13,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1159.31,1368.65,1269.63,Quintal
2024-12-14,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1069.56,1397.36,1230.0,Quintal
2024-12-15,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1191.38,1534.75,1298.85,Quintal
2024-12-16,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1196.49,1515.13,1339.12,Quintal
2024-12-17,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1212.99,1484.87,1332.39,Quintal
2024-12-18,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1165.93,1468.23,1299.4,Quintal
2024-12-19,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1097.51,1330.71,1251.28,Quintal
2024-12-20,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1177.85,1511.34,1280.85,Quintal
2024-12-21,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1198.81,1505.82,1336.64,Quintal
2024-12-22,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1148.88,1533.41,1340.33,Quintal
2024-12-23,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1187.37,1513.84,1299.52,Quintal
2024-12-24,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1079.07,1420.76,1241.45,Quintal
2024-12-25,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1109.38,1488.61,1267.73,Quintal
2024-12-26,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1081.26,1405.52,1256.49,Quintal
2024-12-27,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1071.46,1258.46,1195.51,Quintal
2024-12-28,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1111.48,1390.91,1253.6,Quintal
2024-12-29,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1149.33,1433.24,1224.2,Quintal
2024-12-30,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1253.68,1474.38,1323.4,Quintal
2024-12-31,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1214.34,1642.92,1401.04,Quintal
2025-01-01,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1235.61,1709.55,1425.54,Quintal
2025-01-02,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1213.73,1450.4,1330.19,Quintal
2025-01-03,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1160.73,1522.25,1338.42,Quintal
2025-01-04,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1362.07,1657.23,1438.36,Quintal
2025-01-05,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1190.76,1441.65,1329.98,Quintal
2025-01-06,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1155.94,1585.33,1331.16,Quintal
2025-01-07,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1152.48,1516.59,1333.04,Quintal
2025-01-08,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1315.41,1632.56,1399.97,Quintal
2025-01-09,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1155.67,1490.91,1335.74,Quintal
2025-01-10,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1306.14,1549.72,1379.77,Quintal
2025-01-11,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1234.39,1624.08,1398.96,Quintal
2025-01-12,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1226.58,1546.38,1431.15,Quintal
2025-01-13,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1125.45,1411.43,1304.65,Quintal
2025-01-14,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1190.07,1615.2,1387.19,Quintal
2025-01-15,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1280.03,1689.73,1472.43,Quintal
2025-01-16,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1299.71,1544.5,1410.45,Quintal
2025-01-17,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1298.94,1638.66,1396.86,Quintal
2025-01-18,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1242.92,1686.35,1420.16,Quintal
2025-01-19,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1290.9,1530.8,1446.91,Quintal
2025-01-20,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1299.64,1650.71,1453.45,Quintal
2025-01-21,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1187.45,1479.1,1311.16,Quintal
2025-01-22,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1232.1,1686.06,1438.74,Quintal
2025-01-23,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1093.44,1450.89,1268.78,Quintal
2025-01-24,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1331.01,1691.93,1464.76,Quintal
2025-01-25,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1307.56,1726.91,1441.16,Quintal
2025-01-26,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1340.38,1551.44,1436.66,Quintal
2025-01-27,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1205.33,1444.41,1337.36,Quintal
2025-01-28,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1218.09,1584.91,1393.51,Quintal
2025-01-29,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1232.41,1640.02,1447.88,Quintal
2025-01-30,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1257.03,1447.76,1371.42,Quintal
2025-01-31,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1275.75,1597.44,1484.37,Quintal
2025-02-01,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1329.24,1543.76,1414.15,Quintal
2025-02-02,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1455.91,1673.34,1585.95,Quintal
2025-02-03,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1222.95,1559.6,1423.95,Quintal
2025-02-04,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1411.39,1782.86,1566.64,Quintal
2025-02-05,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1398.56,1587.75,1475.82,Quintal
2025-02-06,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1327.74,1767.26,1497.54,Quintal
2025-02-07,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1379.25,1717.94,1515.34,Quintal
2025-02-08,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1315.46,1629.45,1482.95,Quintal
2025-02-09,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1409.37,1585.77,1499.79,Quintal
2025-02-10,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1217.46,1459.22,1387.12,Quintal
2025-02-11,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1244.93,1518.45,1385.39,Quintal
2025-02-12,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1535.78,1782.99,1651.5,Quintal
2025-02-13,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1484.11,1731.91,1604.79,Quintal
2025-02-14,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1267.11,1694.89,1429.87,Quintal
2025-02-15,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1367.1,1839.49,1565.52,Quintal
2025-02-16,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1421.59,1765.54,1512.74,Quintal
2025-02-17,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1219.17,1543.03,1418.47,Quintal
2025-02-18,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1355.06,1560.48,1454.33,Quintal
2025-02-19,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1456.05,1785.6,1608.71,Quintal
2025-02-20,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1317.12,1802.58,1506.98,Quintal
2025-02-21,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1458.95,1892.18,1597.85,Quintal
2025-02-22,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1428.63,1748.1,1568.09,Quintal
2025-02-23,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1554.6,1874.18,1665.72,Quintal
2025-02-24,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1430.67,1809.67,1511.97,Quintal
2025-02-25,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1356.42,1675.79,1548.64,Quintal
2025-02-26,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1389.35,1635.81,1538.57,Quintal
2025-02-27,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1569.95,2029.63,1733.52,Quintal
2025-02-28,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1284.54,1592.51,1506.69,Quintal
2025-03-01,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1378.72,1896.32,1591.31,Quintal
2025-03-02,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1334.85,1824.25,1562.89,Quintal
2025-03-03,Punjab,Ludhiana,Ludhiana Main Mandi,Cauliflower,Local / Hybrid,1362.1,1839.94,1536.83,Quintal
